Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
11212,Zuidas/Ravel ontwikkelveld 2;Ravel ontwikkelveld 2 fase 1 kavel D woningen: bouw incl maaiveld,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-04-17,,70,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,70,70,2023-07-01,"SRID=28992;MULTIPOLYGON (((120321.2237521043 483315.8720797274, 120353.6424356939 483259.0745460784, 120304.625943827 483254.3057047456, 120277.1175867853 483315.4736267362, 120321.2237521043 483315.8720797274)))"
11213,Zuidas/Ravel ontwikkelveld 2;Ravel ontwikkelveld 2 fase 4 kavel J: bouw indicatief,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2034-03-24,,260,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,260,260,2023-07-01,"SRID=28992;MULTIPOLYGON (((120510.1514596169 483190.3107946166, 120609.7911253212 483190.6364144392, 120609.4655054986 483240.7818671139, 120510.802699262 483242.4099662267, 120510.1514596169 483190.3107946166)))"
11214,Huddestraat 7,AG03,Rembrandtplein e.o.,AG,Grachtengordel-Zuid,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-10-05,,0,0,0,0,0,3,0,n.b.,n.b.,n.b.,n.b.,n.b.,3,3,2023-07-01,"SRID=28992;MULTIPOLYGON (((122307.861 485947.126, 122284.371 485939.286, 122281.925 485946.909, 122305.425 485954.752, 122307.861 485947.126)))"
11215,Reguliersbreestraat 4,AB07,Bloemgrachtbuurt,AB,Jordaan,GA01,Centrum-West,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,3,0,n.b.,n.b.,n.b.,n.b.,n.b.,3,3,2023-07-01,"SRID=28992;MULTIPOLYGON (((121398.225 486658.133, 121393.491 486648.206, 121386.164 486651.7, 121388.689 486656.855, 121387.452 486657.445, 121389.766 486662.167, 121398.225 486658.133)))"
11216,Tweede Bloemdwarsstraat 21,AB07,Bloemgrachtbuurt,AB,Jordaan,GA01,Centrum-West,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,3,0,n.b.,n.b.,n.b.,n.b.,n.b.,3,3,2023-07-01,"SRID=28992;MULTIPOLYGON (((120460.611 487412.759, 120458.396 487411.965, 120458.292 487412.255, 120449.865 487409.296, 120448.344 487413.245, 120448.301 487413.37, 120456.291 487416.191, 120456.941 487414.377, 120459.678 487415.358, 120459.802 487415.011, 120460.611 487412.759)))"
11217,Lijnbaansgracht 189C optop,AB10,Elandsgrachtbuurt,AB,Jordaan,GA01,Centrum-West,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,1,0,n.b.,n.b.,n.b.,n.b.,n.b.,1,1,2023-07-01,"SRID=28992;MULTIPOLYGON (((120373.4529645669 486855.6227312727, 120375.2325038914 486851.5783237172, 120386.0240267669 486856.3265937824, 120384.2444874425 486860.3710013379, 120373.4529645669 486855.6227312727)))"
11218,Oudezijds Achterburgwal 19,AE03,Burgwallen-Oost,AE,Burgwallen-Oude Zijde,GA01,Centrum-West,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,2,0,n.b.,n.b.,n.b.,n.b.,n.b.,2,2,2023-07-01,"SRID=28992;MULTIPOLYGON (((121821.957 487479.992, 121831.381 487474.777, 121832.33 487474.251, 121834.443 487473.081, 121831.94 487468.331, 121829.983 487469.408, 121828.875 487470.022, 121819.011 487475.442, 121821.957 487479.992)))"
11219,Dorpsstraat Holysloot 1,NQ08,Holysloot,NQ,Waterland,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,1,0,n.b.,n.b.,n.b.,n.b.,n.b.,1,1,2023-07-01,"SRID=28992;MULTIPOLYGON (((130281.068 491835.215, 130288.119 491832.201, 130290.254 491837.196, 130295.98 491834.804, 130287.625 491814.806, 130281.735 491817.266, 130285.322 491825.657, 130278.271 491828.671, 130281.068 491835.215)))"
11220,Kerklaan Zunderdorp 30,NQ03,Zunderdorp,NQ,Waterland,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,1,0,n.b.,n.b.,n.b.,n.b.,n.b.,1,1,2023-07-01,"SRID=28992;MULTIPOLYGON (((126317.9352105877 491068.923, 126325.6982105877 491066.422, 126323.1912105877 491058.64, 126315.4292105877 491061.141, 126317.9352105877 491068.923)))"
11222,Arenapoort West - Vanzz kavel;Start bouw Vanzz kavel (ntb),TA03,Amstel III deel A/B-Noord,TA,Amstel III/Bullewijk,GT21,Bijlmer-West,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-12-23,,46,92,0,92,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,230,230,2023-07-01,"SRID=28992;MULTIPOLYGON (((124849.771 480465.056, 124858.1 480450.025, 124842.687 480441.537, 124829.16 480466.025, 124844.531 480474.513, 124849.771 480465.056)))"
11223,Buiksloterham_Kavel_17;Realisatie vastgoed Kavel 17.2 (PPW18BV),NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-05-02,,0,28,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,28,28,2023-07-01,"SRID=28992;MULTIPOLYGON (((122555.6697904711 489883.1687833173, 122512.8303538975 489816.7801827794, 122553.6639403176 489790.430962863, 122596.5033768912 489856.8195634009, 122555.6697904711 489883.1687833173)))"
11224,Buiksloterham_Kavel_17;Realisatie vastgoed Kavel 17.3 (Maarsen Groep),NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-12-19,,0,63,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,63,63,2023-07-01,"SRID=28992;MULTIPOLYGON (((122607.528055797 489848.8471294543, 122611.2859011104 489846.5924222662, 122640.0960485137 489759.1598879728, 122631.5782658032 489746.1326908862, 122573.2064019339 489782.2080058954, 122607.528055797 489848.8471294543)))"
11225,Buiksloterham_Kavel_17;Realisatie vastgoed Kavel 17.4 (FRED Developers),NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-09-26,,0,225,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,225,225,2023-07-01,"SRID=28992;MULTIPOLYGON (((122441.6818159625 489955.3194133359, 122400.0949944934 489889.9329048816, 122449.522742641 489858.4960995464, 122491.10956411 489923.8826080007, 122441.6818159625 489955.3194133359)))"
11226,Buiksloterham_Kavel_17;Realisatie woningen Kavel 17.1 fase 2 (Vd Berg),NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-06-02,,61,60,0,0,0,63,0,n.b.,n.b.,n.b.,n.b.,n.b.,184,184,2023-07-01,"SRID=28992;MULTIPOLYGON (((122504.8136172288 489919.4946213476, 122462.475226697 489854.3586359141, 122511.6465370285 489822.3972841987, 122553.9849275602 489887.5332696321, 122504.8136172288 489919.4946213476)))"
11227,Buiksloterham_Kavel_19;Uitvoering Kavel 19B,NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-06-02,,0,13,30,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,73,73,2023-07-01,"SRID=28992;MULTIPOLYGON (((122030.5735386689 490028.7226584589, 122055.1247947169 490065.0484964891, 122103.4757377502 490034.7352109605, 122078.6739586813 489998.1588499094, 122030.5735386689 490028.7226584589)))"
11228,Buiksloterham_Kavel_42;Realisatie vastgoed Kavel 42C,NB04,Buiksloterham-Zuid,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-06-24,,35,0,0,0,0,81,0,n.b.,n.b.,n.b.,n.b.,n.b.,116,116,2023-07-01,"SRID=28992;MULTIPOLYGON (((122110.8138115473 489740.8214992952, 122054.0040629363 489650.5571209465, 122006.5282994936 489679.7729753728, 122062.4223735681 489770.6008457439, 122110.8138115473 489740.8214992952)))"
11231,Buiksloterham_Kavel_47/48/49;Realisatie vastgoed Kavel 48 - Blok B8 t/m B13,NB04,Buiksloterham-Zuid,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-09-19,,0,0,0,0,0,6,0,n.b.,n.b.,n.b.,n.b.,n.b.,6,6,2023-07-01,"SRID=28992;MULTIPOLYGON (((121858.7318028864 489670.9247775918, 121841.5078422323 489645.6765978792, 121861.2055458569 489632.2390956089, 121878.4295065111 489657.4872753215, 121858.7318028864 489670.9247775918)))"
11239,Buiksloterham_Kavel_58/60;Realisatie vastgoed Kavel 58 - 60 (Dura Vermeer),NB04,Buiksloterham-Zuid,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-08-05,,239,276,0,0,0,167,0,n.b.,n.b.,n.b.,n.b.,n.b.,682,682,2023-07-01,"SRID=28992;MULTIPOLYGON (((122237.726 489354.147, 122240.689 489344.14, 122230.526 489341.144, 122215.083 489336.592, 122199.639 489332.04, 122183.104 489327.166, 122178.585 489325.835, 122157.623 489319.656, 122157.301 489320.749, 122132.925 489313.544, 122133.242 489312.47, 122116.38 489307.499, 122114.063 489315.358, 122112.62 489320.253, 122107.269 489338.4, 122115.212 489340.748, 122117.523 489341.428, 122173.971 489358.15, 122179.946 489359.92, 122180.361 489358.605, 122185.504 489360.172, 122185.839 489358.918, 122191.015 489359.298, 122191.556 489359.457, 122196.483 489360.906, 122196.831 489359.796, 122202.013 489361.254, 122202.363 489360.045, 122207.54 489360.438, 122208.011 489360.576, 122213.014 489362.046, 122213.351 489360.9, 122218.562 489362.4, 122218.909 489361.195, 122224.103 489361.592, 122224.465 489361.698, 122234.614 489364.657, 122237.726 489354.147)), ((122158.175 489390.873, 122164.497 489369.48, 122164.944 489367.966, 122123.003 489355.572, 122123.89 489352.559, 122112.747 489349.255, 122112.12 489349.069, 122109.047 489359.472, 122105.854 489358.529, 122103.736 489365.703, 122106.929 489366.645, 122102.34 489382.179, 122112.173 489385.237, 122114.051 489385.821, 122114.325 489384.889, 122156.274 489397.307, 122158.175 489390.873)))"
11240,Buiksloterham_Kavel_65;Realisatie vastgoed Kavel 65 fase 2 (Being),NB04,Buiksloterham-Zuid,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-02-17,,136,140,0,0,108,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,384,384,2023-07-01,"SRID=28992;MULTIPOLYGON (((122023.2550129791 489171.8231139996, 122130.9205430001 489204.3731579594, 122160.4143514919 489106.8167144865, 122052.748821471 489074.2666705267, 122023.2550129791 489171.8231139996)))"
11241,E-buurt;Realisatie 3 120 woningen,TE01,E-buurt,TE,Ganzenhoef e.o.,GT23,Bijlmer-Oost,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-10-07,,0,60,60,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,120,120,2023-07-01,"SRID=28992;MULTIPOLYGON (((126471.0105764116 482140.8383301396, 126483.7037428038 482146.8508826411, 126501.0733389194 482116.1200587443, 126505.4157379483 482118.1242429115, 126522.7853340639 482086.7253576256, 126533.4743162889 482092.4038794326, 126542.4931450412 482076.3704060952, 126514.7685973951 482062.3411169249, 126471.0105764116 482140.8383301396)))"
11242,E-buurt;Realisatie 5 150 woningen,TE01,E-buurt,TE,Ganzenhoef e.o.,GT23,Bijlmer-Oost,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-10-07,,0,75,75,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,150,150,2023-07-01,"SRID=28992;MULTIPOLYGON (((126364.4547848564 482208.9805918238, 126394.8515780587 482225.3480958558, 126407.2107137563 482221.0056968269, 126441.9499059875 482187.9366580684, 126426.5844940391 482180.5879827887, 126409.2148979235 482182.5921669559, 126400.8641305602 482196.6214561262, 126381.1563195829 482186.6005352903, 126371.135398747 482187.9366580684, 126363.1186620782 482203.9701314059, 126364.4547848564 482208.9805918238)))"
11243,GS - Couperusbuurt incl Burgemeester Cramergrachtlocatie;bouwen Couperusbuurt  ( 3 won)   blok 13     OPGAVE NOODZAKELIJK,FE02,Louis Couperusbuurt,FE,Slotermeer-Zuidoost,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-05-04,,80,0,20,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((116730.4244857117 487782.9724393036, 116729.9549965467 487782.5370606711, 116729.4534072739 487782.1376569293, 116728.9218657755 487781.7759383863, 116728.3626481938 487781.4534539764, 116727.7781491843 487781.1715846275, 116727.1708716617 487780.9315373473, 116726.5434160813 487780.734340055, 116725.8984693045 487780.5808371799, 116725.2387930922 487780.4716860448, 116724.5672122793 487780.4073540515, 116723.886602678 487780.3881166797, 116723.1998787629 487780.4140563066, 116722.5099811915 487780.4850618549, 116721.8198642109 487780.6008292676, 116721.1324830081 487780.7608628113, 116720.4507810549 487780.9644771974, 116719.7776775037 487781.2108005182, 116719.1160546872 487781.4987779792, 116718.468745776 487781.8271764168, 116717.8385226461 487782.1945895784, 116717.2280840098 487782.5994441444, 116716.6400438589 487783.0400064656, 116716.0769202718 487783.5143899862, 116715.5411246301 487784.0205633234, 116715.0349512929 487784.5563589652, 116714.5605677722 487785.1194825522, 116714.1200054511 487785.7075227031, 116713.7151508851 487786.3179613394, 116713.3477377235 487786.9481844693, 116713.019339286 487787.5954933805, 116712.7313618249 487788.257116197, 116712.4850385042 487788.9302197482, 116712.281424118 487789.6119217014, 116712.1213905744 487790.2993029043, 116712.0056231615 487790.9894198848, 116711.9346176134 487791.6793174563, 116711.9086779864 487792.3660413712, 116711.9279153583 487793.0466509726, 116711.9922473515 487793.7182317855, 116712.1013984866 487794.3779079978, 116712.2549013617 487795.0228547747, 116712.452098654 487795.650310355, 116712.6921459342 487796.2575878777, 116712.9740152832 487796.8420868871, 116713.296499693 487797.4013044688, 116713.658218236 487797.9328459672, 116714.0576219778 487798.4344352401, 116714.4930006103 487798.9039244051, 116714.9624897753 487799.3393030376, 116715.4640790482 487799.7387067794, 116715.9956205466 487800.1004253224, 116716.5548381283 487800.4229097322, 116717.1393371377 487800.7047790812, 116717.7466146604 487800.9448263614, 116718.3740702407 487801.1420236537, 116719.0190170176 487801.2955265287, 116719.6786932298 487801.4046776639, 116720.3502740427 487801.4690096571, 116721.0308836441 487801.4882470289, 116721.7176075591 487801.462307402, 116722.4075051306 487801.3913018538, 116723.0976221111 487801.275534441, 116723.7850033139 487801.1155008973, 116724.4667052671 487800.9118865112, 116725.1398088184 487800.6655631904, 116725.8014316348 487800.3775857294, 116726.4487405461 487800.0491872918, 116727.0789636759 487799.6817741303, 116727.6894023123 487799.2769195642, 116728.2774424631 487798.8363572431, 116728.8405660502 487798.3619737224, 116729.3763616919 487797.8558003852, 116729.8825350291 487797.3200047435, 116730.3569185498 487796.7568811564, 116730.7974808709 487796.1688410055, 116731.202335437 487795.5584023692, 116731.5697485986 487794.9281792393, 116731.8981470361 487794.2808703281, 116732.1861244971 487793.6192475117, 116732.4324478178 487792.9461439605, 116732.6360622041 487792.2644420072, 116732.7960957477 487791.5770608044, 116732.9118631605 487790.8869438238, 116732.9828687087 487790.1970462524, 116733.0088083356 487789.5103223374, 116732.9895709638 487788.829712736, 116732.9252389705 487788.1581319231, 116732.8160878354 487787.4984557108, 116732.6625849603 487786.853508934, 116732.4653876681 487786.2260533536, 116732.2253403879 487785.618775831, 116731.9434710389 487785.0342768215, 116731.620986629 487784.4750592398, 116731.259268086 487783.9435177415, 116730.8598643442 487783.4419284686, 116730.4244857117 487782.9724393036)))"
11244,GS - Couperusbuurt incl Burgemeester Cramergrachtlocatie;bouwen Couperusbuurt  (146 won)   blok 6,FE02,Louis Couperusbuurt,FE,Slotermeer-Zuidoost,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2029-10-01,,42,0,104,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,146,146,2023-07-01,"SRID=28992;MULTIPOLYGON (((116800.7125034221 487695.0875536472, 116768.9346715893 487594.0580316883, 116698.2618443642 487611.3225712038, 116725.7462483625 487714.2292931509, 116800.7125034221 487695.0875536472)))"
11245,GS - Couperusbuurt incl Burgemeester Cramergrachtlocatie;bouwen Couperusbuurt  (146 won)  blok 9,FE02,Louis Couperusbuurt,FE,Slotermeer-Zuidoost,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-10-06,,146,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,146,146,2023-07-01,"SRID=28992;MULTIPOLYGON (((116974.7488963183 487543.7800400585, 117002.2627431417 487643.6241027579, 117084.9610168985 487622.5080844588, 117061.9508182022 487522.4776373488, 116974.7488963183 487543.7800400585)))"
11246,GS - Couperusbuurt incl Burgemeester Cramergrachtlocatie;bouwen Couperusbuurt  (176 won)   blok 7,FE02,Louis Couperusbuurt,FE,Slotermeer-Zuidoost,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2029-12-31,,132,0,44,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,176,176,2023-07-01,"SRID=28992;MULTIPOLYGON (((116901.3758553651 487669.3843668076, 116875.1728404676 487568.1052979904, 116768.9346715893 487594.0580316883, 116800.7125034221 487695.0875536472, 116901.3758553651 487669.3843668076)))"
11247,GS - Couperusbuurt incl Burgemeester Cramergrachtlocatie;bouwen Couperusbuurt  (257won)  blok  8,FE02,Louis Couperusbuurt,FE,Slotermeer-Zuidoost,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-07-07,,0,0,48,209,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,257,257,2023-07-01,"SRID=28992;MULTIPOLYGON (((117002.2627431417 487643.6241027579, 116974.7488963183 487543.7800400585, 116875.1728404676 487568.1052979904, 116901.3758553651 487669.3843668076, 117002.2627431417 487643.6241027579)))"
11248,GS - Couperusbuurt incl Burgemeester Cramergrachtlocatie;bouwen Couperusbuurt  (32 won)   blok 1a,FE02,Louis Couperusbuurt,FE,Slotermeer-Zuidoost,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-06-01,,32,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,32,32,2023-07-01,"SRID=28992;MULTIPOLYGON (((116755.7873411048 487906.620121139, 116800.5293941253 487893.1975052328, 116783.2717451031 487833.1153197482, 116728.9421092925 487850.3729687704, 116755.7873411048 487906.620121139)))"
11249,GS - Couperusbuurt incl Burgemeester Cramergrachtlocatie;bouwen Couperusbuurt  (44 won)   blok 10b,FE02,Louis Couperusbuurt,FE,Slotermeer-Zuidoost,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-06-29,,44,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,44,44,2023-07-01,"SRID=28992;MULTIPOLYGON (((116881.7042617482 487757.0538296133, 116927.0854869547 487746.5074885442, 116906.6319770025 487676.1985480834, 116864.446612726 487688.0232335245, 116881.7042617482 487757.0538296133)))"
11250,GS - Couperusbuurt incl Burgemeester Cramergrachtlocatie;bouwen Couperusbuurt  (60 won)   blok 12,FE02,Louis Couperusbuurt,FE,Slotermeer-Zuidoost,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-11-02,,60,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,60,60,2023-07-01,"SRID=28992;MULTIPOLYGON (((116729.1667368879 487754.8827155721, 116728.6510938811 487754.8456816051, 116728.1340683545 487754.8429167558, 116727.6178742906 487754.8744328637, 116727.1047221118 487754.9400949719, 116726.5968092145 487755.0396219052, 116726.0963105597 487755.1725874741, 116725.6053693594 487755.3384222995, 116725.1260878992 487755.5364162513, 116724.660518536 487755.7657214889, 116724.2106549091 487756.0253560921, 116723.7784234039 487756.3142082658, 116723.3656749018 487756.6310411004, 116722.9741768554 487756.9744978694, 116722.6056057193 487757.3431078378, 116722.2615397718 487757.7352925615, 116721.9434523562 487758.1493726449, 116721.6527055714 487758.5835749339, 116721.3905444399 487759.0360401074, 116721.158091576 487759.5048306402, 116720.9563423784 487759.9879390991, 116720.7861607682 487760.4832967397, 116720.6482754893 487760.9887823645, 116720.5432769874 487761.5022314063, 116720.4716148823 487762.0214451976, 116720.4335960422 487762.5442003852, 116720.4293832696 487763.0682584511, 116720.4589946042 487763.5913752984, 116720.5223032457 487764.1113108602, 116720.6190380968 487764.6258386927, 116720.748784924 487765.1327555087, 116720.9109881315 487765.6298906127, 116721.1049531403 487766.1151151956, 116721.3298493623 487766.5863514516, 116721.5847137576 487767.0415814744, 116721.8684549575 487767.4788558993, 116722.1798579387 487767.89630225, 116722.5175892258 487768.2921329573, 116722.8802026017 487768.6646530132, 116723.2661453001 487769.0122672296, 116723.6737646552 487769.3334870692, 116724.1013151784 487769.6269370192, 116724.5469660326 487769.8913604819, 116725.0088088724 487770.1256251555, 116725.484866016 487770.3287278825, 116725.9730989135 487770.4997989462, 116726.4714168768 487770.6381057937, 116726.9776860318 487770.7430561741, 116727.4897384562 487770.8142006735, 116728.0053814631 487770.8512346405, 116728.5224069897 487770.8539994898, 116729.0386010536 487770.822483382, 116729.5517532323 487770.7568212738, 116730.0596661297 487770.6572943404, 116730.5601647845 487770.5243287715, 116731.0511059848 487770.3584939461, 116731.530387445 487770.1604999944, 116731.9959568082 487769.9311947568, 116732.445820435 487769.6715601535, 116732.8780519403 487769.3827079798, 116733.2908004424 487769.0658751452, 116733.6822984888 487768.7224183762, 116734.0508696249 487768.3538084078, 116734.3949355723 487767.9616236842, 116734.713022988 487767.5475436007, 116735.0037697728 487767.1133413117, 116735.2659309043 487766.6608761382, 116735.4983837682 487766.1920856054, 116735.7001329658 487765.7089771465, 116735.8703145759 487765.2136195059, 116736.0081998549 487764.7081338812, 116736.1131983568 487764.1946848393, 116736.1848604618 487763.675471048, 116736.2228793019 487763.1527158604, 116736.2270920746 487762.6286577945, 116736.19748074 487762.1055409472, 116736.1341720985 487761.5856053854, 116736.0374372474 487761.0710775529, 116735.9076904202 487760.5641607369, 116735.7454872127 487760.0670256329, 116735.5515222039 487759.58180105, 116735.3266259818 487759.110564794, 116735.0717615866 487758.6553347712, 116734.7880203867 487758.2180603463, 116734.4766174055 487757.8006139956, 116734.1388861184 487757.4047832883, 116733.7762727425 487757.0322632325, 116733.3903300441 487756.684649016, 116732.9827106889 487756.3634291764, 116732.5551601658 487756.0699792264, 116732.1095093116 487755.8055557638, 116731.6476664718 487755.5712910902, 116731.1716093282 487755.3681883631, 116730.6833764307 487755.1971172994, 116730.1850584674 487755.0588104519, 116729.6787893124 487754.9538600715, 116729.1667368879 487754.8827155721)))"
